Date Opened,Date Closed,Fiscal Year,Closure Description,Not Timely,Not Jurisdictional,Processor,Housing,Employment,Public Accommodations,Education,Credit,Race,Race Type,Disability,Age,Sex,Sex Type,Pregnancy,National Origin,National Origin Type,Familial Status,Marital Status,Religion,Religion Type,Creed,Color,Sexual Orientation,Gender Identity,Retaliation,Processing Days
05/19/2017,07/28/2017,2018,Local SA,Yes,Yes,Local,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,70
05/19/2017,08/29/2018,2019,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,467
05/18/2017,11/19/2018,2019,No Probable Cause,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,550
05/18/2017,08/23/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,97
05/18/2017,10/31/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,166
05/18/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,104
05/18/2017,10/10/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,145
05/17/2017,10/05/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,141
05/17/2017,11/08/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,175
05/17/2017,11/02/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Other,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,169
05/17/2017,08/16/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,Yes,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,91
05/16/2017,05/08/2018,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,No,357
05/16/2017,08/09/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,Yes,Yes,Other National Origin,No,No,No,,No,No,No,No,No,85
05/16/2017,08/28/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,104
05/16/2017,08/28/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Male,No,No,,No,No,No,,No,No,Yes,No,No,104
05/15/2017,09/25/2017,2018,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,133
05/15/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,107
05/15/2017,08/09/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,White,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,86
05/15/2017,07/18/2017,2018,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Female,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,64
05/15/2017,08/16/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,No,93
05/15/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,107
05/15/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,107
05/15/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,107
05/15/2017,06/08/2017,2017,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,Yes,Asian or Pacific Islander,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,No,24
05/15/2017,11/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,199
05/15/2017,04/23/2019,2019,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,708
05/15/2017,10/10/2017,2018,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,148
05/12/2017,08/24/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Mexican,No,No,No,,No,Yes,No,No,No,104
05/12/2017,11/17/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,189
05/12/2017,10/26/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,167
05/12/2017,08/24/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Mexican,No,No,No,,No,Yes,No,No,No,104
05/12/2017,10/31/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Other,Yes,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,172
05/11/2017,11/08/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,181
05/11/2017,10/31/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,173
05/11/2017,08/22/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,103
05/11/2017,10/04/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,146
05/11/2017,11/02/2017,2018,EEOC AC Closure,No,No,Local,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,175
05/11/2017,03/07/2018,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,300
05/11/2017,10/25/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,167
05/11/2017,08/16/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,97
05/11/2017,05/22/2017,2017,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,11
05/11/2017,08/29/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,110
05/10/2017,10/10/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,153
05/10/2017,10/25/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,168
05/10/2017,05/22/2017,2017,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,12
05/09/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,113
05/09/2017,07/28/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,80
05/08/2017,08/24/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,108
05/08/2017,11/08/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,184
05/08/2017,11/16/2017,2018,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,192
05/08/2017,04/11/2018,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,338
05/08/2017,10/04/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,149
05/08/2017,09/08/2017,2018,Withdrawal,No,No,ICRC,No,No,No,Yes,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,123
05/08/2017,11/21/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,Yes,Male,No,No,,No,No,No,,No,Yes,No,No,No,197
05/08/2017,09/12/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,Yes,No,No,Yes,Black,No,Yes,No,,No,No,,No,No,No,,No,Yes,No,No,No,127
05/08/2017,08/22/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,106
05/08/2017,08/23/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,107
05/08/2017,06/26/2018,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,Yes,No,,No,No,No,,No,No,No,No,Yes,414
05/05/2017,05/13/2019,2019,Local Conciliation,No,No,Local,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,738
05/05/2017,09/30/2019,2020,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,No,No,Yes,Female,Yes,No,,No,No,No,,No,No,No,No,No,878
05/05/2017,02/13/2018,2018,Withdrawal,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,284
05/05/2017,08/28/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,115
05/05/2017,08/28/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,115
05/05/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,117
05/05/2017,02/26/2019,2019,Local AC Closure,No,No,Local,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,662
05/05/2017,05/11/2018,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,371
05/05/2017,08/08/2017,2018,Administrative Closure,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,95
05/05/2017,08/29/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,116
05/04/2017,08/09/2017,2018,Right to Sue,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,97
05/04/2017,07/19/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,76
05/03/2017,08/09/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,98
05/03/2017,08/22/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,No,,No,No,,No,No,No,,No,Yes,No,No,No,111
05/03/2017,05/04/2018,2018,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,366
05/03/2017,01/04/2018,2018,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,246
05/03/2017,08/21/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,No,,No,No,,No,No,No,,No,Yes,No,No,No,110
05/02/2017,04/20/2018,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,353
05/02/2017,11/22/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,204
05/02/2017,06/25/2018,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,419
05/01/2017,09/08/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,130
05/01/2017,08/22/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,American Indian,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,113
05/01/2017,10/23/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,Yes,175
05/01/2017,08/24/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,115
05/01/2017,05/22/2017,2017,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,21
05/01/2017,10/23/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,Yes,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,175
05/01/2017,11/21/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,Yes,Male,No,No,,No,No,No,,No,No,No,Yes,No,204
04/28/2017,10/19/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,174
04/28/2017,08/09/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,103
04/28/2017,11/06/2017,2018,Withdrawal,No,No,ICRC,Yes,No,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,No,192
04/28/2017,01/19/2018,2018,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,266
04/28/2017,01/10/2018,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,257
04/28/2017,12/11/2017,2018,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,No,No,No,,No,No,,Yes,No,No,,No,No,No,No,No,227
04/27/2017,08/17/2018,2019,Local AC Closure,No,No,Local,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,Yes,No,No,477
04/27/2017,12/06/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,223
04/27/2017,07/12/2019,2020,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,806
04/27/2017,07/13/2017,2018,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,77
04/27/2017,11/09/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,196
04/27/2017,05/09/2019,2019,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,Yes,No,,No,No,No,,No,No,No,No,No,742
04/27/2017,04/23/2019,2019,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,726
04/27/2017,11/13/2017,2018,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,Yes,200
04/27/2017,06/13/2017,2017,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,47
04/27/2017,10/19/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,175
04/27/2017,05/19/2017,2017,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,22
04/26/2017,08/06/2018,2019,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,Yes,No,No,467
04/26/2017,11/21/2017,2018,Administrative Closure,No,No,ICRC,No,No,No,Yes,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,209
04/26/2017,02/16/2018,2018,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,296
04/26/2017,08/08/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,No,104
04/25/2017,08/29/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,126
04/25/2017,08/22/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,119
04/24/2017,08/29/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,127
04/24/2017,02/05/2018,2018,Satisfactory Adjustment,No,No,Local,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,287
04/24/2017,07/28/2017,2018,Local SA,Yes,Yes,Local,No,Yes,No,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,95
04/24/2017,09/21/2017,2018,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,150
04/24/2017,08/30/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,128
04/24/2017,05/15/2017,2017,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,21
04/21/2017,11/17/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,210
04/20/2017,11/14/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,No,Yes,Female,Yes,No,,No,No,No,,No,No,No,No,Yes,208
04/20/2017,07/20/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,91
04/20/2017,04/28/2017,2017,lease Select,No,No,ICRC,Yes,No,No,No,No,Yes,Other,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,8
04/19/2017,08/17/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Male,No,No,,No,No,No,,Yes,No,No,No,No,120
04/19/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,133
04/19/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,133
04/19/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,133
04/19/2017,07/20/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,92
04/18/2017,12/06/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,232
04/18/2017,02/08/2018,2018,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,296
04/17/2017,10/31/2017,2018,Administrative Closure,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,197
04/17/2017,06/28/2017,2017,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,72
04/17/2017,08/21/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,126
04/17/2017,07/11/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,85
04/17/2017,10/23/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,189
04/17/2017,07/10/2017,2018,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,84
04/17/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Asian or Pacific Islander,No,Yes,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,135
04/17/2017,02/06/2018,2018,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,No,295
04/14/2017,10/20/2017,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,189
04/14/2017,08/23/2018,2019,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,496
04/13/2017,04/25/2017,2017,Not Timely,Yes,No,ICRC,Yes,Yes,No,No,No,No,,Yes,No,No,,No,No,,Yes,No,No,,No,No,No,No,Yes,12
04/13/2017,10/19/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,Yes,189
04/13/2017,10/25/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,195
04/13/2017,05/23/2018,2018,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,405
04/13/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,139
04/13/2017,06/23/2017,2017,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,71
04/13/2017,07/25/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,Yes,Other,No,Yes,No,No,Yes,103
04/13/2017,12/27/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,Yes,258
04/13/2017,08/30/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,139
04/12/2017,04/27/2017,2017,Not Timely,Yes,No,ICRC,No,No,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,15
04/12/2017,08/28/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,138
04/11/2017,12/04/2017,2018,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,237
04/11/2017,10/10/2017,2018,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,182
04/11/2017,08/30/2018,2019,Local AC Closure,No,No,Local,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,506
04/11/2017,07/28/2017,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,108
04/11/2017,09/20/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,Yes,Yes,Yes,162
04/11/2017,04/25/2017,2017,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,Yes,No,No,14
04/11/2017,08/30/2018,2019,Local AC Closure,No,No,Local,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,506
04/11/2017,04/08/2020,2020,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,1093
04/10/2017,07/11/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,Yes,No,Yes,92
04/10/2017,01/19/2018,2018,Right to Sue,No,No,ICRC,No,Yes,No,No,No,Yes,Other,Yes,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,284
04/10/2017,11/30/2018,2019,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,599
04/10/2017,07/11/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,92
04/10/2017,08/17/2017,2018,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,129
